Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,Thrust (N),Thrust (lb),Mass (kg),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (m),Altitude (ft),Distance (ft)
367.6312,S,367.6312,0.07532662,0,0.97,0,0,12.77292981,28.15949,0.3937825,0,0,0,0,0.099760454,0.099760454,0,-77.06972,-77.06972,0,0,-89.4288,5504.684952,18059.99,0.1632139
367.7312,S,367.7312,0.07531448,0,0.97,0,0,12.77292981,28.15949,0.3937825,0,0,0,0,0.099724328,0.099724328,0,-77.05975,-77.05975,0,0,-89.4288,5502.334944,18052.28,0.1632139
367.8312,S,367.8312,0.07530233,0,0.97,0,0,12.77292981,28.15949,0.3937826,0,0,0,0,0.099712774,0.099712774,0,-77.04978,-77.04978,0,0,-89.4288,5499.987984,18044.58,0.1632139
367.9312,S,367.9312,0.0752902,0,0.97,0,0,12.77292981,28.15949,0.3937824,0,0,0,0,0.099678539,0.099678539,0,-77.03981,-77.03981,0,0,-89.4288,5497.641024,18036.88,0.1632139
368.0312,S,368.0312,0.07527806,0,0.97,0,0,12.77292981,28.15949,0.3937823,0,0,0,0,0.099641074,0.099641074,0,-77.02985,-77.02985,0,0,-89.4288,5495.291016,18029.17,0.1632139
368.1312,S,368.1312,0.07526592,0,0.97,0,0,12.77292981,28.15949,0.3937821,0,0,0,0,0.099608745,0.099608745,0,-77.01988,-77.01988,0,0,-89.4288,5492.944056,18021.47,0.1632139
368.2312,S,368.2312,0.07525381,0,0.97,0,0,12.77292981,28.15949,0.3937821,0,0,0,0,0.099564823,0.099564823,0,-77.00993,-77.00993,0,0,-89.4288,5490.597096,18013.77,0.1632139
368.3312,S,368.3312,0.07524168,0,0.97,0,0,12.77292981,28.15949,0.3937822,0,0,0,0,0.099553824,0.099553824,0,-76.99998,-76.99998,0,0,-89.4288,5488.250136,18006.07,0.1632139
368.4312,S,368.4312,0.07522957,0,0.97,0,0,12.77292981,28.15949,0.393782,0,0,0,0,0.099520181,0.099520181,0,-76.99003,-76.99003,0,0,-89.4288,5485.903176,17998.37,0.1632139
368.5312,S,368.5312,0.07521746,0,0.97,0,0,12.77292981,28.15949,0.3937819,0,0,0,0,0.099483316,0.099483316,0,-76.98008,-76.98008,0,0,-89.4288,5483.556216,17990.67,0.1632139
368.6312,S,368.6312,0.07520534,0,0.97,0,0,12.77292981,28.15949,0.393782,0,0,0,0,0.099466443,0.099466443,0,-76.97013,-76.97013,0,0,-89.4288,5481.212304,17982.98,0.1632139
368.7312,S,368.7312,0.07519323,0,0.97,0,0,12.77292981,28.15949,0.3937818,0,0,0,0,0.099423133,0.099423133,0,-76.96019,-76.96019,0,0,-89.4288,5478.865344,17975.28,0.1632139
368.8312,S,368.8312,0.07518113,0,0.97,0,0,12.77292981,28.15949,0.3937816,0,0,0,0,0.099381161,0.099381161,0,-76.95025,-76.95025,0,0,-89.4288,5476.521432,17967.59,0.1632139
368.9312,S,368.9312,0.07516905,0,0.97,0,0,12.77292981,28.15949,0.3937815,0,0,0,0,0.099339788,0.099339788,0,-76.94032,-76.94032,0,0,-89.4288,5474.174472,17959.89,0.1632139
369.0312,S,369.0312,0.07515696,0,0.97,0,0,12.77292981,28.15949,0.3937816,0,0,0,0,0.099326762,0.099326762,0,-76.93039,-76.93039,0,0,-89.4288,5471.83056,17952.2,0.1632139
369.1313,S,369.1313,0.07514487,0,0.97,0,0,12.77292981,28.15949,0.3937814,0,0,0,0,0.09928733,0.09928733,0,-76.92046,-76.92046,0,0,-89.4288,5469.486648,17944.51,0.1632139
369.2313,S,369.2313,0.07513279,0,0.97,0,0,12.77292981,28.15949,0.3937815,0,0,0,0,0.099267863,0.099267863,0,-76.91054,-76.91054,0,0,-89.4288,5467.142736,17936.82,0.1632139
369.3313,S,369.3313,0.0751207,0,0.97,0,0,12.77292981,28.15949,0.3937812,0,0,0,0,0.099226567,0.099226567,0,-76.90061,-76.90061,0,0,-89.4288,5464.798824,17929.13,0.1632139
369.4313,S,369.4313,0.07510863,0,0.97,0,0,12.77292981,28.15949,0.3937813,0,0,0,0,0.099200663,0.099200663,0,-76.89069,-76.89069,0,0,-89.4288,5462.454912,17921.44,0.1632139
369.5313,S,369.5313,0.07509656,0,0.97,0,0,12.77292981,28.15949,0.3937811,0,0,0,0,0.09915676,0.09915676,0,-76.88078,-76.88078,0,0,-89.4288,5460.111,17913.75,0.1632139
369.6313,S,369.6313,0.0750845,0,0.97,0,0,12.77292981,28.15949,0.3937812,0,0,0,0,0.099141185,0.099141185,0,-76.87087,-76.87087,0,0,-89.4288,5457.767088,17906.06,0.1632139
369.7313,S,369.7313,0.07507244,0,0.97,0,0,12.77292981,28.15949,0.3937812,0,0,0,0,0.099122395,0.099122395,0,-76.86096,-76.86096,0,0,-89.4288,5455.426224,17898.38,0.1632139
369.8313,S,369.8313,0.07506038,0,0.97,0,0,12.77292981,28.15949,0.3937809,0,0,0,0,0.099077251,0.099077251,0,-76.85105,-76.85105,0,0,-89.4288,5453.082312,17890.69,0.1632139
369.9313,S,369.9313,0.07504832,0,0.97,0,0,12.77292981,28.15949,0.393781,0,0,0,0,0.099048225,0.099048225,0,-76.84115,-76.84115,0,0,-89.4288,5450.741448,17883.01,0.1632139
370.0313,S,370.0313,0.07503628,0,0.97,0,0,12.77292981,28.15949,0.3937807,0,0,0,0,0.099005058,0.099005058,0,-76.83125,-76.83125,0,0,-89.4288,5448.397536,17875.32,0.1632139
370.1313,S,370.1313,0.07502423,0,0.97,0,0,12.77292981,28.15949,0.3937808,0,0,0,0,0.098981817,0.098981817,0,-76.82136,-76.82136,0,0,-89.4288,5446.056672,17867.64,0.1632139
370.2313,S,370.2313,0.07501219,0,0.97,0,0,12.77292981,28.15949,0.3937807,0,0,0,0,0.098963755,0.098963755,0,-76.81146,-76.81146,0,0,-89.4288,5443.715808,17859.96,0.1632139
370.3313,S,370.3313,0.07500015,0,0.97,0,0,12.77292981,28.15949,0.3937807,0,0,0,0,0.098934098,0.098934098,0,-76.80157,-76.80157,0,0,-89.4288,5441.374944,17852.28,0.1632139
370.4313,S,370.4313,0.07498812,0,0.97,0,0,12.77292981,28.15949,0.3937807,0,0,0,0,0.098909624,0.098909624,0,-76.79168,-76.79168,0,0,-89.4288,5439.03408,17844.6,0.1632139
370.5313,S,370.5313,0.07497609,0,0.97,0,0,12.77292981,28.15949,0.3937804,0,0,0,0,0.098855033,0.098855033,0,-76.78179,-76.78179,0,0,-89.4288,5436.693216,17836.92,0.1632139
370.6313,S,370.6313,0.07496406,0,0.97,0,0,12.77292981,28.15949,0.3937804,0,0,0,0,0.098824159,0.098824159,0,-76.77191,-76.77191,0,0,-89.4288,5434.3554,17829.25,0.1632139
370.7314,S,370.7314,0.07495205,0,0.97,0,0,12.77292981,28.15949,0.3937803,0,0,0,0,0.098798475,0.098798475,0,-76.76203,-76.76203,0,0,-89.4288,5432.014536,17821.57,0.1632139
370.8314,S,370.8314,0.07494003,0,0.97,0,0,12.77292981,28.15949,0.3937803,0,0,0,0,0.098769592,0.098769592,0,-76.75215,-76.75215,0,0,-89.4288,5429.673672,17813.89,0.1632139
370.9314,S,370.9314,0.07492801,0,0.97,0,0,12.77292981,28.15949,0.3937802,0,0,0,0,0.09873751,0.09873751,0,-76.74228,-76.74228,0,0,-89.4288,5427.335856,17806.22,0.1632139
371.0314,S,371.0314,0.074916,0,0.97,0,0,12.77292981,28.15949,0.3937801,0,0,0,0,0.098706813,0.098706813,0,-76.73241,-76.73241,0,0,-89.4288,5424.99804,17798.55,0.1632139
371.1314,S,371.1314,0.074904,0,0.97,0,0,12.77292981,28.15949,0.3937798,0,0,0,0,0.098653673,0.098653673,0,-76.72254,-76.72254,0,0,-89.4288,5422.660224,17790.88,0.1632139
371.2314,S,371.2314,0.07489199,0,0.97,0,0,12.77292981,28.15949,0.3937797,0,0,0,0,0.098620407,0.098620407,0,-76.71268,-76.71268,0,0,-89.4288,5420.31936,17783.2,0.1632139
371.3314,S,371.3314,0.07488,0,0.97,0,0,12.77292981,28.15949,0.3937798,0,0,0,0,0.0986154,0.0986154,0,-76.70281,-76.70281,0,0,-89.4288,5417.981544,17775.53,0.1632139
371.4314,S,371.4314,0.07486801,0,0.97,0,0,12.77292981,28.15949,0.3937798,0,0,0,0,0.098575744,0.098575744,0,-76.69296,-76.69296,0,0,-89.4288,5415.643728,17767.86,0.1632139
371.5314,S,371.5314,0.07485603,0,0.97,0,0,12.77292981,28.15949,0.3937798,0,0,0,0,0.098549701,0.098549701,0,-76.68311,-76.68311,0,0,-89.4288,5413.30896,17760.2,0.1632139
371.6314,S,371.6314,0.07484405,0,0.97,0,0,12.77292981,28.15949,0.3937797,0,0,0,0,0.098516657,0.098516657,0,-76.67326,-76.67326,0,0,-89.4288,5410.971144,17752.53,0.1632139
371.7314,S,371.7314,0.07483206,0,0.97,0,0,12.77292981,28.15949,0.3937795,0,0,0,0,0.098484242,0.098484242,0,-76.66341,-76.66341,0,0,-89.4288,5408.633328,17744.86,0.1632139
371.8314,S,371.8314,0.07482008,0,0.97,0,0,12.77292981,28.15949,0.3937793,0,0,0,0,0.098448643,0.098448643,0,-76.65356,-76.65356,0,0,-89.4288,5406.29856,17737.2,0.1632139
371.9314,S,371.9314,0.07480811,0,0.97,0,0,12.77292981,28.15949,0.3937791,0,0,0,0,0.09840986,0.09840986,0,-76.64371,-76.64371,0,0,-89.4288,5403.960744,17729.53,0.1632139
372.0314,S,372.0314,0.07479613,0,0.97,0,0,12.77292981,28.15949,0.393779,0,0,0,0,0.098367894,0.098367894,0,-76.63387,-76.63387,0,0,-89.4288,5401.625976,17721.87,0.1632139
372.1314,S,372.1314,0.07478417,0,0.97,0,0,12.77292981,28.15949,0.3937789,0,0,0,0,0.098331154,0.098331154,0,-76.62404,-76.62404,0,0,-89.4288,5399.291208,17714.21,0.1632139
372.2314,S,372.2314,0.07477222,0,0.97,0,0,12.77292981,28.15949,0.3937789,0,0,0,0,0.098295829,0.098295829,0,-76.61421,-76.61421,0,0,-89.4288,5396.953392,17706.54,0.1632139
372.3315,S,372.3315,0.07476028,0,0.97,0,0,12.77292981,28.15949,0.3937791,0,0,0,0,0.098284135,0.098284135,0,-76.60439,-76.60439,0,0,-89.4288,5394.618624,17698.88,0.1632139
372.4315,S,372.4315,0.07474833,0,0.97,0,0,12.77292981,28.15949,0.3937789,0,0,0,0,0.098254679,0.098254679,0,-76.59457,-76.59457,0,0,-89.4288,5392.283856,17691.22,0.1632139
372.5315,S,372.5315,0.07473638,0,0.97,0,0,12.77292981,28.15949,0.393779,0,0,0,0,0.098245031,0.098245031,0,-76.58474,-76.58474,0,0,-89.4288,5389.949088,17683.56,0.1632139
372.6315,S,372.6315,0.07472444,0,0.97,0,0,12.77292981,28.15949,0.3937788,0,0,0,0,0.098200811,0.098200811,0,-76.57492,-76.57492,0,0,-89.4288,5387.617368,17675.91,0.1632139
372.7315,S,372.7315,0.0747125,0,0.97,0,0,12.77292981,28.15949,0.3937787,0,0,0,0,0.098161834,0.098161834,0,-76.5651,-76.5651,0,0,-89.4288,5385.2826,17668.25,0.1632139
372.8315,S,372.8315,0.07470057,0,0.97,0,0,12.77292981,28.15949,0.3937785,0,0,0,0,0.098119686,0.098119686,0,-76.55529,-76.55529,0,0,-89.4288,5382.947832,17660.59,0.1632139
372.9315,S,372.9315,0.07468864,0,0.97,0,0,12.77292981,28.15949,0.3937786,0,0,0,0,0.098101928,0.098101928,0,-76.54548,-76.54548,0,0,-89.4288,5380.616112,17652.94,0.1632139
373.0315,S,373.0315,0.07467673,0,0.97,0,0,12.77292981,28.15949,0.3937785,0,0,0,0,0.098061856,0.098061856,0,-76.53568,-76.53568,0,0,-89.4288,5378.284392,17645.29,0.1632139
373.1315,S,373.1315,0.07466481,0,0.97,0,0,12.77292981,28.15949,0.3937786,0,0,0,0,0.098049982,0.098049982,0,-76.52588,-76.52588,0,0,-89.4288,5375.949624,17637.63,0.1632139
373.2315,S,373.2315,0.0746529,0,0.97,0,0,12.77292981,28.15949,0.3937784,0,0,0,0,0.098011995,0.098011995,0,-76.51608,-76.51608,0,0,-89.4288,5373.617904,17629.98,0.1632139
373.3315,S,373.3315,0.07464098,0,0.97,0,0,12.77292981,28.15949,0.3937785,0,0,0,0,0.09799378,0.09799378,0,-76.50629,-76.50629,0,0,-89.4288,5371.286184,17622.33,0.1632139
373.4315,S,373.4315,0.07462908,0,0.97,0,0,12.77292981,28.15949,0.3937782,0,0,0,0,0.097957887,0.097957887,0,-76.49649,-76.49649,0,0,-89.4288,5368.954464,17614.68,0.1632139
373.5315,S,373.5315,0.07461716,0,0.97,0,0,12.77292981,28.15949,0.3937781,0,0,0,0,0.097929519,0.097929519,0,-76.48669,-76.48669,0,0,-89.4288,5366.622744,17607.03,0.1632139
373.6315,S,373.6315,0.07460526,0,0.97,0,0,12.77292981,28.15949,0.3937779,0,0,0,0,0.09787888,0.09787888,0,-76.4769,-76.4769,0,0,-89.4288,5364.291024,17599.38,0.1632139
373.7315,S,373.7315,0.07459336,0,0.97,0,0,12.77292981,28.15949,0.393778,0,0,0,0,0.097856418,0.097856418,0,-76.46711,-76.46711,0,0,-89.4288,5361.962352,17591.74,0.1632139
373.8315,S,373.8315,0.07458147,0,0.97,0,0,12.77292981,28.15949,0.3937777,0,0,0,0,0.097807885,0.097807885,0,-76.45733,-76.45733,0,0,-89.4288,5359.630632,17584.09,0.1632139
373.9315,S,373.9315,0.07456958,0,0.97,0,0,12.77292981,28.15949,0.3937777,0,0,0,0,0.097787522,0.097787522,0,-76.44755,-76.44755,0,0,-89.4288,5357.30196,17576.45,0.1632139
374.0316,S,374.0316,0.0745577,0,0.97,0,0,12.77292981,28.15949,0.3937777,0,0,0,0,0.097763996,0.097763996,0,-76.43777,-76.43777,0,0,-89.4288,5354.97024,17568.8,0.1632139
374.1316,S,374.1316,0.07454582,0,0.97,0,0,12.77292981,28.15949,0.3937777,0,0,0,0,0.097737308,0.097737308,0,-76.42799,-76.42799,0,0,-89.4288,5352.641568,17561.16,0.1632139
374.2316,S,374.2316,0.07453395,0,0.97,0,0,12.77292981,28.15949,0.3937775,0,0,0,0,0.097680763,0.097680763,0,-76.41823,-76.41823,0,0,-89.4288,5350.312896,17553.52,0.1632139
374.3316,S,374.3316,0.07452208,0,0.97,0,0,12.77292981,28.15949,0.3937775,0,0,0,0,0.097664621,0.097664621,0,-76.40846,-76.40846,0,0,-89.4288,5347.984224,17545.88,0.1632139
374.4316,S,374.4316,0.07451021,0,0.97,0,0,12.77292981,28.15949,0.3937772,0,0,0,0,0.097614022,0.097614022,0,-76.3987,-76.3987,0,0,-89.4288,5345.652504,17538.23,0.1632139
374.5316,S,374.5316,0.07449834,0,0.97,0,0,12.77292981,28.15949,0.3937775,0,0,0,0,0.097614437,0.097614437,0,-76.38894,-76.38894,0,0,-89.4288,5343.32688,17530.6,0.1632139
374.6316,S,374.6316,0.07448649,0,0.97,0,0,12.77292981,28.15949,0.3937772,0,0,0,0,0.097565973,0.097565973,0,-76.37918,-76.37918,0,0,-89.4288,5340.998208,17522.96,0.1632139
374.7316,S,374.7316,0.07447464,0,0.97,0,0,12.77292981,28.15949,0.3937772,0,0,0,0,0.097537218,0.097537218,0,-76.36943,-76.36943,0,0,-89.4288,5338.669536,17515.32,0.1632139
374.8316,S,374.8316,0.07446279,0,0.97,0,0,12.77292981,28.15949,0.3937772,0,0,0,0,0.097513747,0.097513747,0,-76.35968,-76.35968,0,0,-89.4288,5336.340864,17507.68,0.1632139
374.9316,S,374.9316,0.07445094,0,0.97,0,0,12.77292981,28.15949,0.3937771,0,0,0,0,0.097483312,0.097483312,0,-76.34993,-76.34993,0,0,-89.4288,5334.01524,17500.05,0.1632139
375.0316,S,375.0316,0.0744391,0,0.97,0,0,12.77292981,28.15949,0.3937771,0,0,0,0,0.097453543,0.097453543,0,-76.34019,-76.34019,0,0,-89.4288,5331.686568,17492.41,0.1632139
375.1316,S,375.1316,0.07442726,0,0.97,0,0,12.77292981,28.15949,0.3937769,0,0,0,0,0.097429067,0.097429067,0,-76.33044,-76.33044,0,0,-89.4288,5329.360944,17484.78,0.1632139
375.2316,S,375.2316,0.07441542,0,0.97,0,0,12.77292981,28.15949,0.3937767,0,0,0,0,0.097393003,0.097393003,0,-76.32069,-76.32069,0,0,-89.4288,5327.03532,17477.15,0.1632139
375.3316,S,375.3316,0.07440358,0,0.97,0,0,12.77292981,28.15949,0.3937767,0,0,0,0,0.097353794,0.097353794,0,-76.31095,-76.31095,0,0,-89.4288,5324.709696,17469.52,0.1632139
375.4316,S,375.4316,0.07439177,0,0.97,0,0,12.77292981,28.15949,0.3937767,0,0,0,0,0.097319882,0.097319882,0,-76.30122,-76.30122,0,0,-89.4288,5322.384072,17461.89,0.1632139
375.5316,S,375.5316,0.07437995,0,0.97,0,0,12.77292981,28.15949,0.3937767,0,0,0,0,0.097291273,0.097291273,0,-76.2915,-76.2915,0,0,-89.4288,5320.058448,17454.26,0.1632139
375.6317,S,375.6317,0.07436813,0,0.97,0,0,12.77292981,28.15949,0.3937765,0,0,0,0,0.097264155,0.097264155,0,-76.28177,-76.28177,0,0,-89.4288,5317.732824,17446.63,0.1632139
375.7317,S,375.7317,0.07435632,0,0.97,0,0,12.77292981,28.15949,0.3937764,0,0,0,0,0.097229268,0.097229268,0,-76.27205,-76.27205,0,0,-89.4288,5315.4072,17439,0.1632139
375.8317,S,375.8317,0.07434451,0,0.97,0,0,12.77292981,28.15949,0.3937764,0,0,0,0,0.097199691,0.097199691,0,-76.26233,-76.26233,0,0,-89.4288,5313.084624,17431.38,0.1632139
375.9317,S,375.9317,0.07433271,0,0.97,0,0,12.77292981,28.15949,0.3937762,0,0,0,0,0.097166978,0.097166978,0,-76.25261,-76.25261,0,0,-89.4288,5310.759,17423.75,0.1632139
376.0317,S,376.0317,0.0743209,0,0.97,0,0,12.77292981,28.15949,0.3937761,0,0,0,0,0.097131132,0.097131132,0,-76.2429,-76.2429,0,0,-89.4288,5308.433376,17416.12,0.1632139
376.1317,S,376.1317,0.0743091,0,0.97,0,0,12.77292981,28.15949,0.3937762,0,0,0,0,0.097123372,0.097123372,0,-76.23318,-76.23318,0,0,-89.4288,5306.1108,17408.5,0.1632139
376.2317,S,376.2317,0.07429731,0,0.97,0,0,12.77292981,28.15949,0.3937761,0,0,0,0,0.097081255,0.097081255,0,-76.22347,-76.22347,0,0,-89.4288,5303.788224,17400.88,0.1632139
376.3317,S,376.3317,0.07428553,0,0.97,0,0,12.77292981,28.15949,0.393776,0,0,0,0,0.097044458,0.097044458,0,-76.21377,-76.21377,0,0,-89.4288,5301.465648,17393.26,0.1632139
376.4317,S,376.4317,0.07427374,0,0.97,0,0,12.77292981,28.15949,0.3937758,0,0,0,0,0.097009173,0.097009173,0,-76.20406,-76.20406,0,0,-89.4288,5299.143072,17385.64,0.1632139
376.5317,S,376.5317,0.07426196,0,0.97,0,0,12.77292981,28.15949,0.3937757,0,0,0,0,0.09696612,0.09696612,0,-76.19437,-76.19437,0,0,-89.4288,5296.820496,17378.02,0.1632139
376.6317,S,376.6317,0.07425018,0,0.97,0,0,12.77292981,28.15949,0.3937759,0,0,0,0,0.096959594,0.096959594,0,-76.18467,-76.18467,0,0,-89.4288,5294.49792,17370.4,0.1632139
376.7317,S,376.7317,0.07423842,0,0.97,0,0,12.77292981,28.15949,0.3937757,0,0,0,0,0.096918741,0.096918741,0,-76.17498,-76.17498,0,0,-89.4288,5292.175344,17362.78,0.1632139
376.8317,S,376.8317,0.07422665,0,0.97,0,0,12.77292981,28.15949,0.3937756,0,0,0,0,0.096883224,0.096883224,0,-76.16529,-76.16529,0,0,-89.4288,5289.852768,17355.16,0.1632139
376.9317,S,376.9317,0.07421488,0,0.97,0,0,12.77292981,28.15949,0.3937756,0,0,0,0,0.096867309,0.096867309,0,-76.1556,-76.1556,0,0,-89.4288,5287.53324,17347.55,0.1632139
377.0317,S,377.0317,0.07420313,0,0.97,0,0,12.77292981,28.15949,0.3937755,0,0,0,0,0.096825545,0.096825545,0,-76.14592,-76.14592,0,0,-89.4288,5285.210664,17339.93,0.1632139
377.1317,S,377.1317,0.07419137,0,0.97,0,0,12.77292981,28.15949,0.3937756,0,0,0,0,0.096811835,0.096811835,0,-76.13624,-76.13624,0,0,-89.4288,5282.891136,17332.32,0.1632139
377.2318,S,377.2318,0.07417961,0,0.97,0,0,12.77292981,28.15949,0.3937753,0,0,0,0,0.096768477,0.096768477,0,-76.12656,-76.12656,0,0,-89.4288,5280.571608,17324.71,0.1632139
377.3318,S,377.3318,0.07416787,0,0.97,0,0,12.77292981,28.15949,0.3937751,0,0,0,0,0.096725819,0.096725819,0,-76.11688,-76.11688,0,0,-89.4288,5278.25208,17317.1,0.1632139
377.4318,S,377.4318,0.07415612,0,0.97,0,0,12.77292981,28.15949,0.3937752,0,0,0,0,0.09670274,0.09670274,0,-76.10721,-76.10721,0,0,-89.4288,5275.929504,17309.48,0.1632139
377.5318,S,377.5318,0.07414439,0,0.97,0,0,12.77292981,28.15949,0.3937753,0,0,0,0,0.096685002,0.096685002,0,-76.09754,-76.09754,0,0,-89.4288,5273.613024,17301.88,0.1632139
377.6318,S,377.6318,0.07413266,0,0.97,0,0,12.77292981,28.15949,0.3937748,0,0,0,0,0.096618776,0.096618776,0,-76.08788,-76.08788,0,0,-89.4288,5271.293496,17294.27,0.1632139
377.7318,S,377.7318,0.07412092,0,0.97,0,0,12.77292981,28.15949,0.3937748,0,0,0,0,0.096603274,0.096603274,0,-76.07822,-76.07822,0,0,-89.4288,5268.973968,17286.66,0.1632139
377.8318,S,377.8318,0.0741092,0,0.97,0,0,12.77292981,28.15949,0.3937749,0,0,0,0,0.096584653,0.096584653,0,-76.06856,-76.06856,0,0,-89.4288,5266.65444,17279.05,0.1632139
377.9318,S,377.9318,0.07409747,0,0.97,0,0,12.77292981,28.15949,0.3937749,0,0,0,0,0.096562914,0.096562914,0,-76.0589,-76.0589,0,0,-89.4288,5264.33796,17271.45,0.1632139
378.0318,S,378.0318,0.07408576,0,0.97,0,0,12.77292981,28.15949,0.3937747,0,0,0,0,0.096511583,0.096511583,0,-76.04925,-76.04925,0,0,-89.4288,5262.018432,17263.84,0.1632139
378.1318,S,378.1318,0.07407404,0,0.97,0,0,12.77292981,28.15949,0.3937747,0,0,0,0,0.096492089,0.096492089,0,-76.0396,-76.0396,0,0,-89.4288,5259.701952,17256.24,0.1632139
378.2318,S,378.2318,0.07406233,0,0.97,0,0,12.77292981,28.15949,0.3937745,0,0,0,0,0.096446834,0.096446834,0,-76.02995,-76.02995,0,0,-89.4288,5257.382424,17248.63,0.1632139
378.3318,S,378.3318,0.07405063,0,0.97,0,0,12.77292981,28.15949,0.3937745,0,0,0,0,0.09642112,0.09642112,0,-76.02031,-76.02031,0,0,-89.4288,5255.065944,17241.03,0.1632139
378.4318,S,378.4318,0.07403892,0,0.97,0,0,12.77292981,28.15949,0.3937746,0,0,0,0,0.09640077,0.09640077,0,-76.01067,-76.01067,0,0,-89.4288,5252.749464,17233.43,0.1632139
378.5318,S,378.5318,0.07402723,0,0.97,0,0,12.77292981,28.15949,0.3937746,0,0,0,0,0.096377311,0.096377311,0,-76.00104,-76.00104,0,0,-89.4288,5250.432984,17225.83,0.1632139
378.6318,S,378.6318,0.07401554,0,0.97,0,0,12.77292981,28.15949,0.3937743,0,0,0,0,0.096336597,0.096336597,0,-75.9914,-75.9914,0,0,-89.4288,5248.116504,17218.23,0.1632139
378.7318,S,378.7318,0.07400385,0,0.97,0,0,12.77292981,28.15949,0.3937743,0,0,0,0,0.096306929,0.096306929,0,-75.98177,-75.98177,0,0,-89.4288,5245.800024,17210.63,0.1632139
378.8318,S,378.8318,0.07399217,0,0.97,0,0,12.77292981,28.15949,0.3937744,0,0,0,0,0.096282636,0.096282636,0,-75.97215,-75.97215,0,0,-89.4288,5243.486592,17203.04,0.1632139
378.9319,S,378.9319,0.07398048,0,0.97,0,0,12.77292981,28.15949,0.3937743,0,0,0,0,0.096259905,0.096259905,0,-75.96252,-75.96252,0,0,-89.4288,5241.170112,17195.44,0.1632139
379.0319,S,379.0319,0.07396881,0,0.97,0,0,12.77292981,28.15949,0.3937743,0,0,0,0,0.096229406,0.096229406,0,-75.9529,-75.9529,0,0,-89.4288,5238.853632,17187.84,0.1632139
379.1319,S,379.1319,0.07395713,0,0.97,0,0,12.77292981,28.15949,0.3937743,0,0,0,0,0.096204288,0.096204288,0,-75.94328,-75.94328,0,0,-89.4288,5236.5402,17180.25,0.1632139
379.2319,S,379.2319,0.07394547,0,0.97,0,0,12.77292981,28.15949,0.393774,0,0,0,0,0.096153481,0.096153481,0,-75.93367,-75.93367,0,0,-89.4288,5234.226768,17172.66,0.1632139
379.3319,S,379.3319,0.07393381,0,0.97,0,0,12.77292981,28.15949,0.3937739,0,0,0,0,0.096130657,0.096130657,0,-75.92406,-75.92406,0,0,-89.4288,5231.910288,17165.06,0.1632139
379.4319,S,379.4319,0.07392213,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.096104738,0.096104738,0,-75.91444,-75.91444,0,0,-89.4288,5229.596856,17157.47,0.1632139
379.5319,S,379.5319,0.07391047,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.096067237,0.096067237,0,-75.90483,-75.90483,0,0,-89.4288,5227.283424,17149.88,0.1632139
379.6319,S,379.6319,0.07389883,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.096035128,0.096035128,0,-75.89523,-75.89523,0,0,-89.4288,5224.969992,17142.29,0.1632139
379.7319,S,379.7319,0.07388719,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.096008417,0.096008417,0,-75.88564,-75.88564,0,0,-89.4288,5222.659608,17134.71,0.1632139
379.8319,S,379.8319,0.07387555,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.095987106,0.095987106,0,-75.87605,-75.87605,0,0,-89.4288,5220.346176,17127.12,0.1632139
379.9319,S,379.9319,0.07386392,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.095958894,0.095958894,0,-75.86646,-75.86646,0,0,-89.4288,5218.032744,17119.53,0.1632139
380.0319,S,380.0319,0.07385226,0,0.97,0,0,12.77292981,28.15949,0.3937738,0,0,0,0,0.095953955,0.095953955,0,-75.85686,-75.85686,0,0,-89.4288,5215.72236,17111.95,0.1632139
380.1319,S,380.1319,0.07384063,0,0.97,0,0,12.77292981,28.15949,0.3937737,0,0,0,0,0.095914885,0.095914885,0,-75.84727,-75.84727,0,0,-89.4288,5213.408928,17104.36,0.1632139
380.2319,S,380.2319,0.073829,0,0.97,0,0,12.77292981,28.15949,0.3937736,0,0,0,0,0.095881223,0.095881223,0,-75.83768,-75.83768,0,0,-89.4288,5211.098544,17096.78,0.1632139
380.3319,S,380.3319,0.07381736,0,0.97,0,0,12.77292981,28.15949,0.3937734,0,0,0,0,0.095844478,0.095844478,0,-75.82809,-75.82809,0,0,-89.4288,5208.78816,17089.2,0.1632139
380.4319,S,380.4319,0.07380574,0,0.97,0,0,12.77292981,28.15949,0.3937732,0,0,0,0,0.095804649,0.095804649,0,-75.8185,-75.8185,0,0,-89.4288,5206.474728,17081.61,0.1632139
380.532,S,380.532,0.07379412,0,0.97,0,0,12.77292981,28.15949,0.3937733,0,0,0,0,0.095784255,0.095784255,0,-75.80892,-75.80892,0,0,-89.4288,5204.164344,17074.03,0.1632139
