Time (sec),Mach Number,Weight (kg),Stability Margin (cal),Altitude (m)
14.07023,1.586831,12.77292981,3.635187,8526.298416
14.08023,1.585947,12.77292981,3.634025,8531.03196
14.09023,1.585064,12.77292981,3.632854,8535.765504
14.10023,1.584181,12.77292981,3.631684,8540.496
14.11023,1.583299,12.77292981,3.630507,8545.223448
14.12023,1.582418,12.77292981,3.629331,8549.947848
14.13023,1.581538,12.77292981,3.628149,8554.6692
14.14023,1.580658,12.77292981,3.626963,8559.387504
14.15023,1.57978,12.77292981,3.625774,8564.10276
14.16023,1.578902,12.77292981,3.624583,8568.814968
14.17023,1.578025,12.77292981,3.62339,8573.524128
14.18023,1.577148,12.77292981,3.62219,8578.23024
14.19023,1.576273,12.77292981,3.620989,8582.936352
14.20023,1.575398,12.77292981,3.619786,8587.636368
14.21023,1.574524,12.77292981,3.618581,8592.333336
14.22023,1.573651,12.77292981,3.617371,8597.027256
14.23023,1.572779,12.77292981,3.616159,8601.721176
14.24023,1.571907,12.77292981,3.614944,8606.409
14.25023,1.571037,12.77292981,3.613723,8611.093776
14.26023,1.570167,12.77292981,3.612504,8615.775504
14.27023,1.569298,12.77292981,3.61128,8620.457232
14.28023,1.568429,12.77292981,3.61005,8625.135912
14.29023,1.567562,12.77292981,3.608822,8629.808496
14.30023,1.566695,12.77292981,3.607591,8634.48108
14.31023,1.565829,12.77292981,3.606356,8639.147568
14.32023,1.564964,12.77292981,3.605116,8643.814056
14.33023,1.564099,12.77292981,3.603873,8648.477496
14.34023,1.563236,12.77292981,3.60263,8653.13484
14.35023,1.562373,12.77292981,3.601385,8657.792184
14.36023,1.561511,12.77292981,3.600134,8662.44648
14.37023,1.560649,12.77292981,3.598884,8667.097728
14.38023,1.559789,12.77292981,3.597631,8671.745928
14.39023,1.558929,12.77292981,3.596372,8676.39108
14.40023,1.55807,12.77292981,3.595115,8681.033184
14.41023,1.557212,12.77292981,3.593853,8685.675288
14.42023,1.556354,12.77292981,3.592587,8690.311296
14.43023,1.555498,12.77292981,3.591321,8694.944256
14.44024,1.554642,12.77292981,3.590055,8699.577216
14.45024,1.553787,12.77292981,3.58878,8704.20408
14.46024,1.552932,12.77292981,3.587507,8708.827896
14.47024,1.552078,12.77292981,3.586231,8713.451712
14.48024,1.551226,12.77292981,3.584952,8718.07248
14.49024,1.550373,12.77292981,3.58367,8722.687152
14.50024,1.549522,12.77292981,3.582389,8727.301824
14.51024,1.548671,12.77292981,3.581105,8731.913448
14.52024,1.547822,12.77292981,3.579817,8736.518976
14.53024,1.546972,12.77292981,3.578527,8741.124504
14.54024,1.546124,12.77292981,3.577238,8745.726984
14.55024,1.545276,12.77292981,3.575941,8750.326416
14.56024,1.544429,12.77292981,3.574648,8754.925848
14.57024,1.543583,12.77292981,3.57335,8759.519184
14.58024,1.542738,12.77292981,3.57205,8764.109472
14.59024,1.541893,12.77292981,3.570749,8768.696712
14.60024,1.541049,12.77292981,3.569448,8773.283952
14.61024,1.540206,12.77292981,3.568143,8777.865096
14.62024,1.539364,12.77292981,3.566836,8782.44624
14.63024,1.538522,12.77292981,3.565527,8787.021288
14.64024,1.537681,12.77292981,3.564218,8791.596336
14.65024,1.536841,12.77292981,3.562907,8796.168336
14.66024,1.536001,12.77292981,3.561593,8800.737288
14.67024,1.535163,12.77292981,3.560278,8805.303192
14.68024,1.534324,12.77292981,3.558962,8809.866048
14.69024,1.533487,12.77292981,3.557644,8814.425856
14.70024,1.53265,12.77292981,3.556325,8818.982616
14.71024,1.531815,12.77292981,3.555007,8823.539376
14.72024,1.53098,12.77292981,3.553685,8828.09004
14.73024,1.530145,12.77292981,3.552358,8832.637656
14.74024,1.529311,12.77292981,3.551036,8837.185272
14.75024,1.528479,12.77292981,3.549711,8841.726792
14.76024,1.527646,12.77292981,3.548384,8846.268312
14.77024,1.526815,12.77292981,3.547056,8850.806784
14.78024,1.525984,12.77292981,3.545728,8855.342208
14.79024,1.525154,12.77292981,3.544398,8859.874584
14.80024,1.524324,12.77292981,3.543067,8864.403912
14.81024,1.523496,12.77292981,3.541734,8868.930192
14.82024,1.522668,12.77292981,3.540402,8873.453424
14.83024,1.521841,12.77292981,3.539071,8877.976656
14.84024,1.521014,12.77292981,3.537735,8882.493792
14.85024,1.520188,12.77292981,3.536399,8887.010928
14.86024,1.519363,12.77292981,3.535067,8891.521968
14.87024,1.518539,12.77292981,3.53373,8896.033008
14.88025,1.517715,12.77292981,3.532394,8900.541
14.89025,1.516892,12.77292981,3.531054,8905.045944
14.90025,1.51607,12.77292981,3.529718,8909.54784
14.91025,1.515248,12.77292981,3.52838,8914.046688
14.92025,1.514427,12.77292981,3.527044,8918.542488
14.93025,1.513607,12.77292981,3.525704,8923.038288
14.94025,1.512788,12.77292981,3.524365,8927.527992
14.95025,1.511969,12.77292981,3.523028,8932.017696
14.96025,1.511151,12.77292981,3.521688,8936.501304
14.97025,1.510333,12.77292981,3.520348,8940.984912
14.98025,1.509517,12.77292981,3.519011,8945.465472
14.99025,1.508701,12.77292981,3.517675,8949.942984
15.00025,1.507885,12.77292981,3.516335,8954.417448
15.01025,1.507071,12.77292981,3.514998,8958.888864
15.02025,1.506257,12.77292981,3.513659,8963.357232
15.03025,1.505443,12.77292981,3.512324,8967.8256
15.04025,1.504631,12.77292981,3.510987,8972.287872
15.05025,1.503819,12.77292981,3.509648,8976.750144
15.06025,1.503008,12.77292981,3.508317,8981.209368
15.07025,1.502197,12.77292981,3.50698,8985.665544
15.08025,1.501387,12.77292981,3.505646,8990.115624
15.09025,1.500578,12.77292981,3.504313,8994.568752
15.10025,1.49977,12.77292981,3.50298,8999.015784
15.11025,1.498962,12.77292981,3.501651,9003.459768
15.12025,1.498155,12.77292981,3.500318,9007.903752
15.13025,1.497348,12.77292981,3.498987,9012.34164
15.14025,1.496542,12.77292981,3.497661,9016.779528
15.15025,1.495737,12.77292981,3.496333,9021.214368
15.16025,1.494933,12.77292981,3.495011,9025.64616
15.17025,1.494129,12.77292981,3.493684,9030.074904
15.18025,1.493326,12.77292981,3.492361,9034.5006
15.19025,1.492524,12.77292981,3.491043,9038.923248
15.20025,1.491722,12.77292981,3.489722,9043.345896
15.21025,1.490921,12.77292981,3.488406,9047.762448
15.22025,1.49012,12.77292981,3.48709,9052.179
15.23025,1.48932,12.77292981,3.485778,9056.592504
15.24025,1.488521,12.77292981,3.484462,9061.00296
15.25025,1.487723,12.77292981,3.483153,9065.410368
15.26025,1.486925,12.77292981,3.481847,9069.814728
15.27025,1.486128,12.77292981,3.480543,9074.21604
15.28025,1.485331,12.77292981,3.479237,9078.617352
15.29025,1.484535,12.77292981,3.477937,9083.012568
15.30025,1.48374,12.77292981,3.47664,9087.407784
15.31026,1.482946,12.77292981,3.475345,9091.799952
15.32026,1.482152,12.77292981,3.474055,9096.189072
15.33026,1.481359,12.77292981,3.472764,9100.575144
15.34026,1.480566,12.77292981,3.471476,9104.958168
15.35026,1.479774,12.77292981,3.470191,9109.338144
15.36026,1.478983,12.77292981,3.468912,9113.71812
15.37026,1.478192,12.77292981,3.467638,9118.095048
15.38026,1.477402,12.77292981,3.466361,9122.46588
15.39026,1.476613,12.77292981,3.465093,9126.836712
15.40026,1.475824,12.77292981,3.463823,9131.204496
15.41026,1.475036,12.77292981,3.462562,9135.57228
15.42026,1.474249,12.77292981,3.461303,9139.933968
15.43026,1.473462,12.77292981,3.460046,9144.292608
15.44026,1.472676,12.77292981,3.458794,9148.651248
15.45026,1.47189,12.77292981,3.457546,9153.00684
15.46026,1.471105,12.77292981,3.456301,9157.359384
15.47026,1.470321,12.77292981,3.455064,9161.70888
15.48026,1.469537,12.77292981,3.453828,9166.055328
15.49026,1.468754,12.77292981,3.4526,9170.401776
15.50026,1.467972,12.77292981,3.451373,9174.742128
15.51026,1.46719,12.77292981,3.450154,9179.08248
15.52026,1.466409,12.77292981,3.448935,9183.416736
15.53026,1.465629,12.77292981,3.447726,9187.750992
15.54026,1.464849,12.77292981,3.446518,9192.0822
15.55026,1.464069,12.77292981,3.445317,9196.413408
15.56026,1.463291,12.77292981,3.444121,9200.73852
15.57026,1.462513,12.77292981,3.442932,9205.063632
15.58026,1.461736,12.77292981,3.441748,9209.382648
15.59026,1.460959,12.77292981,3.440567,9213.701664
15.60026,1.460183,12.77292981,3.439397,9218.017632
15.61026,1.459407,12.77292981,3.43823,9222.330552
15.62026,1.458632,12.77292981,3.437069,9226.643472
15.63026,1.457858,12.77292981,3.435917,9230.950296
15.64026,1.457085,12.77292981,3.434767,9235.25712
15.65026,1.456312,12.77292981,3.433625,9239.560896
15.66026,1.455539,12.77292981,3.432491,9243.858576
15.67026,1.454767,12.77292981,3.431363,9248.159304
15.68026,1.453996,12.77292981,3.430243,9252.453936
15.69026,1.453226,12.77292981,3.429128,9256.74552
15.70026,1.452456,12.77292981,3.42802,9261.037104
15.71026,1.451686,12.77292981,3.426922,9265.32564
15.72026,1.450918,12.77292981,3.425831,9269.611128
15.73026,1.450149,12.77292981,3.424744,9273.893568
15.74026,1.449382,12.77292981,3.423669,9278.17296
15.75027,1.448615,12.77292981,3.422601,9282.452352
15.76027,1.447849,12.77292981,3.421539,9286.725648
15.77027,1.447083,12.77292981,3.420487,9290.998944
15.78027,1.446318,12.77292981,3.419445,9295.269192
15.79027,1.445553,12.77292981,3.41841,9299.536392
15.80027,1.444789,12.77292981,3.417385,9303.800544
15.81027,1.444026,12.77292981,3.416367,9308.064696
15.82027,1.443263,12.77292981,3.41536,9312.322752
15.83027,1.442501,12.77292981,3.41436,9316.580808
15.84027,1.441739,12.77292981,3.41337,9320.835816
15.85027,1.440979,12.77292981,3.412391,9325.087776
15.86027,1.440218,12.77292981,3.411419,9329.339736
15.87027,1.439458,12.77292981,3.410459,9333.5856
15.88027,1.438699,12.77292981,3.409508,9337.831464
15.89027,1.437941,12.77292981,3.408569,9342.07428
15.90027,1.437183,12.77292981,3.407639,9346.314048
15.91027,1.436425,12.77292981,3.40672,9350.550768
15.92027,1.435668,12.77292981,3.405811,9354.78444
15.93027,1.434912,12.77292981,3.404915,9359.018112
15.94027,1.434157,12.77292981,3.404028,9363.248736
15.95027,1.433401,12.77292981,3.403153,9367.476312
15.96027,1.432647,12.77292981,3.402289,9371.70084
15.97027,1.431893,12.77292981,3.401439,9375.92232
15.98027,1.43114,12.77292981,3.400597,9380.1438
15.99027,1.430387,12.77292981,3.399772,9384.359184
16.00027,1.429635,12.77292981,3.398956,9388.574568
16.01027,1.428883,12.77292981,3.398152,9392.786904
16.02027,1.428132,12.77292981,3.397365,9396.996192
16.03027,1.427382,12.77292981,3.396585,9401.20548
16.04027,1.426632,12.77292981,3.395822,9405.408672
16.05027,1.425882,12.77292981,3.395071,9409.611864
16.06027,1.425134,12.77292981,3.394335,9413.812008
16.07027,1.424386,12.77292981,3.39361,9418.009104
16.08027,1.423638,12.77292981,3.392899,9422.203152
16.09027,1.422891,12.77292981,3.392204,9426.3972
16.10027,1.422144,12.77292981,3.391523,9430.5882
16.11027,1.421399,12.77292981,3.390854,9434.776152
16.12027,1.420653,12.77292981,3.390202,9438.961056
16.13027,1.419909,12.77292981,3.389567,9443.142912
16.14027,1.419164,12.77292981,3.388944,9447.32172
16.15027,1.418421,12.77292981,3.388339,9451.500528
16.16027,1.415921,12.77292981,3.386413,9455.676288
16.17027,1.415089,12.77292981,3.385811,9459.849
16.18027,1.414258,12.77292981,3.385231,9464.021712
16.19028,1.413428,12.77292981,3.384673,9468.188328
16.20028,1.412598,12.77292981,3.384137,9472.354944
16.21028,1.411769,12.77292981,3.383618,9476.515464
16.22028,1.410941,12.77292981,3.383128,9480.675984
16.23028,1.410113,12.77292981,3.382658,9484.836504
16.24028,1.409286,12.77292981,3.382211,9488.990928
16.25028,1.40846,12.77292981,3.381789,9493.145352
16.26028,1.407634,12.77292981,3.381392,9497.296728
16.27028,1.406809,12.77292981,3.381014,9501.445056
16.28028,1.405985,12.77292981,3.380665,9505.590336
16.29028,1.405162,12.77292981,3.380339,9509.735616
16.30028,1.404339,12.77292981,3.380039,9513.8748
16.31028,1.403517,12.77292981,3.379762,9518.013984
16.32028,1.402695,12.77292981,3.379513,9522.15012
16.33028,1.401874,12.77292981,3.379291,9526.283208
16.34028,1.401054,12.77292981,3.379097,9530.416296
16.35028,1.400234,12.77292981,3.378928,9534.546336
16.36028,1.399415,12.77292981,3.378787,9538.673328
16.37028,1.398597,12.77292981,3.378674,9542.797272
16.38028,1.39778,12.77292981,3.37859,9546.918168
16.39028,1.396963,12.77292981,3.378532,9551.039064
16.40028,1.396147,12.77292981,3.378505,9555.153864
16.41028,1.395331,12.77292981,3.378508,9559.268664
16.42028,1.394516,12.77292981,3.378544,9563.383464
16.43028,1.393702,12.77292981,3.378605,9567.492168
16.44028,1.392888,12.77292981,3.378735,9571.600872
16.45028,1.392075,12.77292981,3.378958,9575.706528
16.46028,1.391263,12.77292981,3.379215,9579.809136
16.47028,1.390451,12.77292981,3.379501,9583.908696
16.48028,1.38964,12.77292981,3.37982,9588.005208
16.49028,1.38883,12.77292981,3.380172,9592.10172
16.50028,1.38802,12.77292981,3.380556,9596.195184
16.51028,1.387211,12.77292981,3.380975,9600.2856
16.52028,1.386403,12.77292981,3.381427,9604.376016
16.53028,1.385595,12.77292981,3.381911,9608.460336
16.54028,1.384788,12.77292981,3.382432,9612.544656
16.55028,1.383981,12.77292981,3.382989,9616.625928
16.56028,1.383175,12.77292981,3.383582,9620.7072
16.57028,1.38237,12.77292981,3.384208,9624.782376
16.58028,1.381566,12.77292981,3.384876,9628.857552
16.59028,1.380762,12.77292981,3.385575,9632.92968
16.60028,1.379958,12.77292981,3.386316,9636.99876
16.61028,1.379156,12.77292981,3.387091,9641.064792
16.62029,1.378354,12.77292981,3.38791,9645.130824
16.63029,1.377552,12.77292981,3.388764,9649.193808
16.64029,1.376752,12.77292981,3.389655,9653.253744
16.65029,1.375951,12.77292981,3.39059,9657.310632
16.66029,1.375152,12.77292981,3.391565,9661.364472
16.67029,1.374353,12.77292981,3.39258,9665.418312
16.68029,1.373555,12.77292981,3.39364,9669.469104
16.69029,1.372757,12.77292981,3.39474,9673.516848
16.70029,1.37196,12.77292981,3.39588,9677.564592
16.71029,1.371164,12.77292981,3.397062,9681.60624
16.72029,1.370368,12.77292981,3.398292,9685.647888
16.73029,1.369573,12.77292981,3.399565,9689.686488
16.74029,1.368779,12.77292981,3.400882,9693.72204
16.75029,1.367985,12.77292981,3.402241,9697.757592
16.76029,1.367192,12.77292981,3.40365,9701.787048
16.77029,1.366399,12.77292981,3.405103,9705.816504
16.78029,1.365607,12.77292981,3.406603,9709.84596
16.79029,1.364815,12.77292981,3.40815,9713.86932
16.80029,1.364025,12.77292981,3.409744,9717.89268
16.81029,1.363235,12.77292981,3.411385,9721.912992
16.82029,1.362445,12.77292981,3.41308,9725.930256
16.83029,1.361656,12.77292981,3.414818,9729.944472
16.84029,1.360868,12.77292981,3.416611,9733.958688
16.85029,1.36008,12.77292981,3.41845,9737.969856
16.86029,1.359293,12.77292981,3.420342,9741.977976
16.87029,1.358507,12.77292981,3.422286,9745.983048
16.88029,1.357721,12.77292981,3.42428,9749.98812
16.89029,1.356936,12.77292981,3.426329,9753.990144
16.90029,1.356151,12.77292981,3.428432,9757.98912
16.91029,1.355367,12.77292981,3.430584,9761.985048
16.92029,1.354584,12.77292981,3.432794,9765.980976
16.93029,1.353801,12.77292981,3.435058,9769.970808
16.94029,1.353019,12.77292981,3.437377,9773.96064
16.95029,1.352237,12.77292981,3.439752,9777.947424
16.96029,1.351456,12.77292981,3.442185,9781.934208
16.97029,1.350675,12.77292981,3.444676,9785.917944
16.98029,1.349896,12.77292981,3.447222,9789.898632
16.99029,1.349116,12.77292981,3.449826,9793.876272
17.00029,1.348338,12.77292981,3.45249,9797.853912
17.01029,1.34756,12.77292981,3.455212,9801.825456
17.02029,1.346782,12.77292981,3.457996,9805.797
17.03029,1.346005,12.77292981,3.46084,9809.768544
17.04029,1.345229,12.77292981,3.463744,9813.733992
17.05029,1.344454,12.77292981,3.466709,9817.69944
17.0603,1.343678,12.77292981,3.469743,9821.66184
17.0703,1.342904,12.77292981,3.472831,9825.621192
17.0803,1.34213,12.77292981,3.475986,9829.580544
17.0903,1.341357,12.77292981,3.479206,9833.536848
17.1003,1.340584,12.77292981,3.482491,9837.490104
17.1103,1.339812,12.77292981,3.485839,9841.440312
17.1203,1.33904,12.77292981,3.489257,9845.387472
17.1303,1.338269,12.77292981,3.492735,9849.334632
17.1403,1.337499,12.77292981,3.496286,9853.278744
17.1503,1.336729,12.77292981,3.4999,9857.219808
17.1603,1.33596,12.77292981,3.503582,9861.160872
17.1703,1.335191,12.77292981,3.507334,9865.098888
17.1803,1.334423,12.77292981,3.511155,9869.033856
17.1903,1.333656,12.77292981,3.515044,9872.965776
17.2003,1.332889,12.77292981,3.519006,9876.897696
17.2103,1.332123,12.77292981,3.523037,9880.826568
17.2203,1.331357,12.77292981,3.527145,9884.752392
17.2303,1.330592,12.77292981,3.531318,9888.675168
17.2403,1.329827,12.77292981,3.535568,9892.597944
17.2503,1.329063,12.77292981,3.535554,9896.514624
17.2603,1.3283,12.77292981,3.535438,9900.434352
17.2703,1.327537,12.77292981,3.535322,9904.347984
17.2803,1.326776,12.77292981,3.535205,9908.261616
17.2903,1.326014,12.77292981,3.535089,9912.1722
17.3003,1.325254,12.77292981,3.534973,9916.079736
17.3103,1.324494,12.77292981,3.534857,9919.984224
17.3203,1.323735,12.77292981,3.534742,9923.888712
17.3303,1.322977,12.77292981,3.534624,9927.790152
17.3403,1.322219,12.77292981,3.534508,9931.688544
17.3503,1.321462,12.77292981,3.534393,9935.586936
17.3603,1.320706,12.77292981,3.534277,9939.479232
17.3703,1.31995,12.77292981,3.534163,9943.374576
17.3803,1.319195,12.77292981,3.534047,9947.263824
17.3903,1.318441,12.77292981,3.533931,9951.150024
17.4003,1.317687,12.77292981,3.533815,9955.036224
17.4103,1.316934,12.77292981,3.533701,9958.919376
17.4203,1.316182,12.77292981,3.533587,9962.802528
17.4303,1.315431,12.77292981,3.53347,9966.682632
17.4403,1.31468,12.77292981,3.533355,9970.55664
17.4503,1.31393,12.77292981,3.533241,9974.433696
17.4603,1.31318,12.77292981,3.533127,9978.304656
17.4703,1.312431,12.77292981,3.533013,9982.175616
17.4803,1.311683,12.77292981,3.532896,9986.043528
17.4903,1.310935,12.77292981,3.532783,9989.908392
17.50031,1.310189,12.77292981,3.532668,9993.773256
17.51031,1.309443,12.77292981,3.532553,9997.635072
17.52031,1.308697,12.77292981,3.53244,10001.49384
17.53031,1.307952,12.77292981,3.532326,10005.34956
17.54031,1.307208,12.77292981,3.532212,10009.20528
17.55031,1.306465,12.77292981,3.532097,10013.05795
17.56031,1.305722,12.77292981,3.531984,10016.91062
17.57031,1.30498,12.77292981,3.531871,10020.7572
17.58031,1.304238,12.77292981,3.531756,10024.60378
17.59031,1.303497,12.77292981,3.531644,10028.4473
17.60031,1.302757,12.77292981,3.531529,10032.29083
17.61031,1.302018,12.77292981,3.531416,10036.12826
17.62031,1.301279,12.77292981,3.531303,10039.9657
17.63031,1.30054,12.77292981,3.531189,10043.80313
17.64031,1.299803,12.77292981,3.531076,10047.63446
17.65031,1.299066,12.77292981,3.530964,10051.4658
17.66031,1.29833,12.77292981,3.530851,10055.29409
17.67031,1.297594,12.77292981,3.530738,10059.12238
17.68031,1.296859,12.77292981,3.530626,10062.94457
17.69031,1.296125,12.77292981,3.530513,10066.76676
17.70031,1.295391,12.77292981,3.5304,10070.5859
17.71031,1.294658,12.77292981,3.530286,10074.40505
17.72031,1.293925,12.77292981,3.530174,10078.22114
17.73031,1.293193,12.77292981,3.530063,10082.03419
17.74031,1.292462,12.77292981,3.529949,10085.84724
17.75031,1.291732,12.77292981,3.529839,10089.65419
17.76031,1.291002,12.77292981,3.529724,10093.46419
17.77031,1.290272,12.77292981,3.529612,10097.2681
17.78031,1.289544,12.77292981,3.529502,10101.072
17.79031,1.288816,12.77292981,3.529389,10104.86981
17.80031,1.288088,12.77292981,3.529277,10108.67066
17.81031,1.287362,12.77292981,3.529165,10112.46542
17.82031,1.286635,12.77292981,3.529053,10116.26018
17.83031,1.28591,12.77292981,3.528943,10120.0519
