Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
4.21,4,0.236547511,0.284289604,0.240666555,0.237704171,0.193974599,0.660952342,0.676130346,0.659118981,0.017011365,9.684853601,54.31413226,1.379578959,54.31413252,182170400
4.22,4,0.236155459,0.283841009,0.24035567,0.237310202,0.193718677,0.66017527,0.67533348,0.658322115,0.017011365,9.673439343,54.29135036,1.379000299,54.29135063,182603200
4.23,4,0.235764912,0.283394233,0.240046605,0.236917746,0.193464267,0.659402544,0.674541077,0.657529712,0.017011365,9.662088998,54.2686085,1.378422656,54.26860876,183035900
4.24,4,0.235375865,0.282949272,0.239739354,0.236526796,0.193211364,0.658634165,0.673753137,0.656741772,0.017011365,9.650802592,54.24590707,1.37784604,54.24590733,183468600
4.25,4,0.234988308,0.28250613,0.239433923,0.236137345,0.192959959,0.657870328,0.672969855,0.65595849,0.017011365,9.6395829,54.22325568,1.377270694,54.22325594,183901300
4.26,4,0.23460223,0.282064781,0.239130284,0.235749378,0.192710039,0.657110848,0.672191045,0.65517968,0.017011365,9.628427269,54.20064841,1.37669647,54.20064867,184334000
4.27,4,0.234217611,0.281625208,0.238828422,0.235362879,0.192461587,0.65635572,0.671416699,0.654405334,0.017011365,9.617335587,54.17809427,1.376123594,54.17809453,184766700
4.28,4,0.233834456,0.281187412,0.238528336,0.23497785,0.192214605,0.65560494,0.670646815,0.653635449,0.017011365,9.6063078,54.15557682,1.375551651,54.15557709,185199400
4.29,4,0.233452754,0.280751376,0.23823001,0.234594281,0.191969083,0.654858372,0.669881255,0.65286989,0.017011365,9.595341968,54.13310416,1.374980846,54.13310442,185632100
4.3,4,0.233072486,0.280317083,0.237933428,0.234212154,0.191725002,0.654116085,0.669120088,0.652108723,0.017011365,9.584439053,54.11068094,1.374411296,54.1106812,186064800
4.31,4,0.232693649,0.279884537,0.237638593,0.233831465,0.19148236,0.653378164,0.668363398,0.651352033,0.017011365,9.573600264,54.08830516,1.373842951,54.08830542,186497500
4.32,4,0.232316236,0.279453709,0.237345475,0.233452206,0.191241148,0.652644305,0.667610879,0.650599514,0.017011365,9.562821231,54.06597086,1.37327566,54.06597113,186930300
4.33,4,0.231940226,0.279024591,0.237054067,0.233074358,0.191001346,0.651914678,0.666862703,0.649851338,0.017011365,9.552104391,54.04368202,1.372709523,54.04368229,187362900
4.34,4,0.231565618,0.278597179,0.236764366,0.232697918,0.190762954,0.651189251,0.666118834,0.649107468,0.017011365,9.54144925,54.02143518,1.372144454,54.02143544,187795700
4.35,4,0.231192401,0.278171454,0.236476351,0.232322876,0.190525958,0.650467911,0.66537916,0.648367795,0.017011365,9.530854206,53.99924279,1.371580767,53.99924305,188228400
4.36,4,0.230820561,0.277747401,0.236190009,0.231949218,0.190290347,0.649750664,0.664643687,0.647632321,0.017011365,9.520319325,53.97709207,1.371018139,53.97709234,188661100
4.37,4,0.230450099,0.277325031,0.235905349,0.231576944,0.19005612,0.649037627,0.663912529,0.646901164,0.017011365,9.509846263,53.95498501,1.370456619,53.95498528,189093800
4.38,4,0.230080997,0.276904308,0.235622337,0.231206038,0.18982326,0.64832854,0.663185428,0.646174063,0.017011365,9.499431308,53.9329272,1.369896351,53.93292747,189526500
4.39,4,0.229713241,0.276485222,0.235359224,0.230836484,0.18961006,0.647622192,0.662462446,0.645451081,0.017011365,9.48907536,53.91091577,1.369337261,53.91091603,189959200
4.4,4,0.229346831,0.276067772,0.235139597,0.230468282,0.189440164,0.646916935,0.661743587,0.644732222,0.017011365,9.478778462,53.88894087,1.368779098,53.88894114,190391900
4.41,4,0.228981761,0.275651957,0.234920397,0.230101427,0.189270404,0.646215841,0.66102891,0.644017545,0.017011365,9.468541464,53.86702182,1.368222354,53.86702208,190824600
4.42,4,0.228618007,0.275237739,0.234701595,0.229735894,0.189100765,0.645518716,0.660318221,0.643306856,0.017011365,9.458361593,53.84514634,1.367666717,53.8451466,191257300
4.43,4,0.228255563,0.274825114,0.234483196,0.229371678,0.188931249,0.644825562,0.65961152,0.642600155,0.017011365,9.448238852,53.82331628,1.367112234,53.82331654,191690000
4.44,4,0.227894422,0.274414076,0.234265204,0.22900877,0.188761859,0.64413644,0.65890887,0.641897505,0.017011365,9.43817413,53.8015301,1.366558865,53.80153037,192122800
4.45,4,0.227534581,0.274004614,0.234047617,0.22864717,0.188592602,0.643451206,0.658210128,0.641198763,0.017011365,9.428165386,53.77979173,1.36600671,53.77979199,192555500
4.46,4,0.227176024,0.273596723,0.233830438,0.22828686,0.18842347,0.642770012,0.657515444,0.640504079,0.017011365,9.418214769,53.75810234,1.365455799,53.7581026,192988200
4.47,4,0.226818743,0.273190384,0.233613657,0.227927832,0.188254463,0.642092712,0.656824672,0.639813306,0.017011365,9.408320185,53.73644897,1.364905804,53.73644923,193420900
4.48,4,0.226462729,0.272785593,0.23339728,0.227570077,0.188085583,0.641419375,0.656137881,0.639126516,0.017011365,9.398482638,53.7148597,1.364357436,53.71485996,193853600
4.49,4,0.226107974,0.272382331,0.233181297,0.227213587,0.187916828,0.640749868,0.655454938,0.638443573,0.017011365,9.388700199,53.69329933,1.363809803,53.69329959,194286300
4.5,4,0.225754462,0.271980576,0.232965692,0.226858347,0.187748193,0.640084056,0.654775709,0.637764344,0.017011365,9.378970959,53.67179119,1.363263496,53.67179145,194719000
4.51,4,0.225402184,0.271580335,0.232750484,0.226504347,0.187579677,0.63942221,0.654100463,0.637089098,0.017011365,9.369298769,53.65033322,1.362718464,53.65033348,195151700
4.52,4,0.225051145,0.2711816,0.232535671,0.226151591,0.187411293,0.638764127,0.653428998,0.636417632,0.017011365,9.359680738,53.62891989,1.362174565,53.62892015,195584400
4.53,4,0.22470131,0.270784334,0.232321225,0.225800045,0.187243013,0.6381098,0.652761306,0.635749941,0.017011365,9.350116765,53.60755306,1.361631848,53.60755332,196017100
4.54,4,0.224352699,0.270388556,0.232107174,0.22544973,0.187074869,0.637459166,0.652097326,0.635085961,0.017011365,9.340605945,53.58622529,1.361090122,53.58622555,196449800
4.55,4,0.224005275,0.269994234,0.231893494,0.225100607,0.186906829,0.636812357,0.651437186,0.634425821,0.017011365,9.33115014,53.56494561,1.360549619,53.56494587,196882600
4.56,4,0.223659054,0.269601377,0.231680203,0.224752693,0.186738919,0.636169245,0.650780763,0.633769398,0.017011365,9.321747574,53.54371842,1.360010448,53.54371868,197315200
4.57,4,0.223314001,0.269209947,0.231467269,0.224405953,0.186571111,0.635529757,0.650127979,0.633116614,0.017011365,9.312397131,53.52253568,1.359472406,53.52253594,197748000
4.58,4,0.222970129,0.268819958,0.231254716,0.224060399,0.186403427,0.634893959,0.649478903,0.632467538,0.017011365,9.303099802,53.50139782,1.358935505,53.50139808,198180700
4.59,4,0.222627418,0.268431386,0.231042528,0.223716012,0.186235854,0.634261789,0.648833472,0.631822106,0.017011365,9.293854677,53.48030497,1.358399746,53.48030522,198613400
4.6,4,0.222285861,0.268044226,0.230830706,0.223372786,0.186068394,0.633633237,0.648191675,0.63118031,0.017011365,9.284661616,53.45926209,1.357865257,53.45926234,199046100
4.61,4,0.221945445,0.267658468,0.230619249,0.223030704,0.18590104,0.63300838,0.647553589,0.630542223,0.017011365,9.275521704,53.43826173,1.357331848,53.43826199,199478800
4.62,4,0.221606173,0.267274096,0.23040815,0.222689773,0.185733804,0.632386943,0.64691894,0.629907575,0.017011365,9.266431031,53.41730705,1.356799599,53.41730731,199911500
4.63,4,0.221268015,0.266891096,0.230197401,0.222349962,0.185566665,0.631769135,0.646287936,0.629276571,0.017011365,9.257392562,53.39640345,1.356268648,53.3964037,200344200
4.64,4,0.220930978,0.266509459,0.229987001,0.222011277,0.185399635,0.631154738,0.645660359,0.628648994,0.017011365,9.248403183,53.37554667,1.355738886,53.37554693,200776900
4.65,4,0.220595048,0.266129185,0.229776958,0.221673705,0.185232709,0.63054397,0.645036426,0.628025061,0.017011365,9.239466012,53.35472929,1.355210124,53.35472954,201209600
4.66,4,0.220260209,0.265750249,0.229567254,0.221337228,0.185065878,0.629936692,0.644416,0.627404634,0.017011365,9.230579052,53.33396483,1.354682707,53.33396508,201642300
4.67,4,0.219926469,0.265372656,0.229357902,0.221001857,0.184899158,0.629332836,0.643799011,0.626787646,0.017011365,9.221741348,53.31324221,1.354156352,53.31324247,202075100
4.68,4,0.219593795,0.264996375,0.229148877,0.220667556,0.184732523,0.628732461,0.643185518,0.626174153,0.017011365,9.212953706,53.29257007,1.35363128,53.29257033,202507800
4.69,4,0.219262205,0.264621415,0.228940198,0.220334345,0.184565998,0.62813544,0.642575395,0.625564029,0.017011365,9.204214326,53.27194544,1.353107414,53.2719457,202940500
4.7,4,0.218931671,0.264247753,0.228731847,0.220002194,0.184399562,0.627541841,0.641968707,0.624957342,0.017011365,9.195524172,53.25136137,1.352584579,53.25136163,203373200
4.71,4,0.218602183,0.263875375,0.228523816,0.219671095,0.184233211,0.626951594,0.641365387,0.624354022,0.017011365,9.186882242,53.23082851,1.352063044,53.23082877,203805900
4.72,4,0.218273745,0.26350429,0.228316125,0.219341051,0.18406696,0.626364773,0.640765507,0.623754142,0.017011365,9.178289601,53.21034325,1.351542719,53.21034351,204238600
4.73,4,0.217946334,0.263134468,0.228108748,0.219012039,0.18390079,0.625781304,0.640168994,0.623157629,0.017011365,9.169745175,53.1899014,1.351023495,53.18990165,204671300
4.74,4,0.21761995,0.262765906,0.227901689,0.218684059,0.183734708,0.625201107,0.639575767,0.622564402,0.017011365,9.161247828,53.16950792,1.350505501,53.16950817,205104000
4.75,4,0.217294576,0.262398591,0.227694944,0.218357094,0.183568704,0.624624268,0.638985911,0.621974546,0.017011365,9.152798764,53.14916485,1.349988787,53.14916511,205536700
4.76,4,0.216970214,0.262032521,0.227488517,0.218031146,0.183402788,0.624050725,0.638399365,0.621388,0.017011365,9.144397111,53.12885518,1.349472922,53.12885544,205969400
4.77,4,0.216646849,0.261667671,0.227282388,0.2177062,0.183236951,0.623480314,0.637815966,0.620804601,0.017011365,9.13604053,53.10859847,1.348958401,53.10859873,206402100
4.78,4,0.216324474,0.261304048,0.227076572,0.217382249,0.183071193,0.622913263,0.637235939,0.620224574,0.017011365,9.127732255,53.0883961,1.348445261,53.08839636,206834900
4.79,4,0.216003077,0.260941631,0.226871055,0.21705928,0.182905507,0.622349426,0.636659139,0.619647774,0.017011365,9.119470212,53.06823383,1.347933139,53.06823409,207267600
4.8,4,0.215682639,0.260580391,0.226665815,0.216737275,0.182739883,0.621788672,0.636085434,0.619074068,0.017011365,9.111252482,53.04811723,1.347422178,53.04811749,207700300
4.81,4,0.215363172,0.260220359,0.226460889,0.216416246,0.182574339,0.621231272,0.635515097,0.618503731,0.017011365,9.103083008,53.02804478,1.346912337,53.02804503,208133000
4.82,4,0.215044649,0.259861489,0.226256237,0.216096166,0.182408852,0.62067695,0.63494785,0.617936484,0.017011365,9.094957792,53.00802197,1.346403758,53.00802222,208565700
4.83,4,0.214727073,0.259503794,0.226051878,0.215777037,0.182243435,0.620125845,0.634383832,0.617372467,0.017011365,9.086878834,52.98805324,1.345896552,52.9880535,208998400
4.84,4,0.214410431,0.259147251,0.225847797,0.215458847,0.182078079,0.619577822,0.633822907,0.616811542,0.017011365,9.078844183,52.96811982,1.345390243,52.96812007,209431100
4.85,4,0.214094718,0.258791858,0.225643998,0.215141589,0.181912785,0.619032947,0.633265143,0.616253778,0.017011365,9.070854797,52.94823627,1.344885201,52.94823652,209863800
4.86,4,0.213779914,0.258437594,0.225440465,0.214825246,0.181747542,0.61849115,0.632710469,0.615699104,0.017011365,9.062909676,52.92840131,1.344381393,52.92840156,210296500
4.87,4,0.213466011,0.258084448,0.225237195,0.214509808,0.181582345,0.617952439,0.63215889,0.615147525,0.017011365,9.055008893,52.9086061,1.343878595,52.90860635,210729200
4.88,4,0.213153013,0.257732421,0.225034193,0.21419528,0.181417207,0.617416735,0.631610331,0.614598966,0.017011365,9.047151361,52.88886792,1.343377245,52.88886818,211162000
4.89,4,0.212840904,0.2573815,0.224831454,0.213881644,0.181252115,0.616884124,0.631064875,0.61405351,0.017011365,9.039338281,52.86917018,1.342876923,52.86917043,211594600
4.9,4,0.212529672,0.257031675,0.224628973,0.213568891,0.181087066,0.616354586,0.630522502,0.613511137,0.017011365,9.031569365,52.84951677,1.342377726,52.84951702,212027400
4.91,4,0.212219312,0.256682928,0.224426739,0.213257013,0.180922058,0.61582799,0.629983082,0.612971717,0.017011365,9.023842731,52.8299168,1.341879887,52.82991706,212460100
4.92,4,0.211909814,0.256335258,0.224224756,0.212946002,0.18075709,0.615304416,0.629446693,0.612435328,0.017011365,9.016159536,52.81035995,1.341383143,52.81036021,212892800
4.93,4,0.211601159,0.255988639,0.224023005,0.212635838,0.180592147,0.614783789,0.628913262,0.611901897,0.017011365,9.008518691,52.79084811,1.340887542,52.79084836,213325500
4.94,4,0.211293366,0.255643094,0.223821513,0.21232654,0.180427254,0.614266162,0.62838284,0.611371475,0.017011365,9.000920956,52.77138368,1.340393145,52.77138393,213758200
4.95,4,0.210986399,0.255298579,0.223620243,0.212018072,0.180262381,0.613751421,0.627855313,0.610843948,0.017011365,8.993364689,52.75196313,1.339899864,52.75196338,214190900
4.96,4,0.210680254,0.254955094,0.223419201,0.21171043,0.180097529,0.613239622,0.627330737,0.610319372,0.017011365,8.985850694,52.73259221,1.339407842,52.73259246,214623600
4.97,4,0.210374925,0.254612629,0.223218382,0.211403608,0.179932699,0.612730715,0.626809061,0.609797696,0.017011365,8.978378233,52.71326861,1.338917023,52.71326886,215056300
4.98,4,0.210070417,0.254271192,0.2230178,0.211097611,0.179767901,0.612224739,0.626290325,0.60927896,0.017011365,8.970947891,52.69398948,1.338427333,52.69398973,215489000
4.99,4,0.209766695,0.253930735,0.222817413,0.210792404,0.179603105,0.61172151,0.625774345,0.608762979,0.017011365,8.963557012,52.67475546,1.337938789,52.67475571,215921700
5,4,0.209463768,0.253591287,0.222617254,0.210487995,0.179438327,0.611221301,0.625261391,0.608250026,0.017011365,8.956209494,52.65557105,1.337451505,52.6555713,216354400
5.01,4,0.209161623,0.253252819,0.222417301,0.210184373,0.179273559,0.610723897,0.624751251,0.607739886,0.017011365,8.948902281,52.63642837,1.336965281,52.63642862,216787200
5.02,4,0.208860252,0.252915328,0.222217556,0.209881528,0.179108796,0.610229373,0.624243998,0.607232633,0.017011365,8.94163642,52.61733865,1.336480402,52.61733889,217219900
5.03,4,0.208559647,0.252578792,0.222018003,0.209579454,0.178944039,0.609737525,0.623739428,0.606728063,0.017011365,8.934408978,52.59829085,1.335996588,52.5982911,217652600
5.04,4,0.208259795,0.252243211,0.221818647,0.209278135,0.178779278,0.609248546,0.623237733,0.606226368,0.017011365,8.927222735,52.57928796,1.335513914,52.57928821,218085300
5.05,4,0.207960687,0.251908568,0.221619477,0.208977565,0.17861451,0.608762317,0.622738796,0.605727431,0.017011365,8.920075982,52.56033538,1.335032519,52.56033563,218518000
5.06,4,0.207662324,0.251574865,0.221420497,0.208677742,0.178449741,0.608278841,0.622242617,0.605231252,0.017011365,8.912968745,52.54142147,1.334552105,52.54142172,218950700
5.07,4,0.207364683,0.251242081,0.221221695,0.208378646,0.178284954,0.607798163,0.621749242,0.604737877,0.017011365,8.905901672,52.522561,1.334073049,52.52256125,219383400
5.08,4,0.207067765,0.250910214,0.221023073,0.208080277,0.178120154,0.607320232,0.62125862,0.604247255,0.017011365,8.89887403,52.50375201,1.333595301,52.50375226,219816100
5.09,4,0.206771554,0.250579243,0.220824615,0.207782617,0.177955331,0.606844979,0.620770681,0.603759316,0.017011365,8.891884814,52.48498114,1.333118521,52.48498139,220248800
5.1,4,0.206476052,0.250249164,0.220626322,0.20748567,0.177790492,0.606372334,0.620285355,0.60327399,0.017011365,8.884933035,52.46625595,1.332642901,52.46625619,220681500
5.11,4,0.206181239,0.249919974,0.220428195,0.207189416,0.177625621,0.605902503,0.619802848,0.602791483,0.017011365,8.878021631,52.44757646,1.332168442,52.4475767,221114300
5.12,4,0.205887118,0.249591663,0.220230232,0.206893856,0.177460727,0.605435347,0.619323021,0.602311656,0.017011365,8.871148616,52.42894821,1.331695285,52.42894846,221546900
5.13,4,0.20559367,0.249264214,0.220032418,0.206598974,0.177295797,0.604970859,0.618845866,0.601834501,0.017011365,8.864313868,52.41036593,1.331223295,52.41036617,221979700
5.14,4,0.20530089,0.248937612,0.219834745,0.206304762,0.177130828,0.604508919,0.618371262,0.601359897,0.017011365,8.857515672,52.39181979,1.330752223,52.39182004,222412400
5.15,4,0.20500877,0.24861186,0.219637218,0.206011213,0.176965819,0.60404966,0.617899343,0.600887978,0.017011365,8.850755923,52.37333796,1.330282784,52.3733382,222845100
5.16,4,0.204717304,0.248286949,0.219439837,0.205718322,0.176800768,0.60359307,0.617430096,0.600418731,0.017011365,8.844034462,52.35489098,1.329814231,52.35489123,223277800
5.17,4,0.204426476,0.247962856,0.21924258,0.205426073,0.176635665,0.603139021,0.616963393,0.599952028,0.017011365,8.837349435,52.33648468,1.329346711,52.33648493,223710500
5.18,4,0.20413628,0.247639573,0.219045447,0.205134457,0.176470506,0.602687526,0.616499247,0.599487882,0.017011365,8.830701028,52.31813067,1.328880519,52.31813091,224143200
5.19,4,0.203846709,0.247317104,0.218848443,0.204843471,0.176305293,0.602238686,0.616037758,0.599026393,0.017011365,8.824090684,52.29982523,1.328415561,52.29982548,224575900
5.2,4,0.203557751,0.246995423,0.21865155,0.2045531,0.176140014,0.601792339,0.615578764,0.598567399,0.017011365,8.817516078,52.28156178,1.327951669,52.28156203,225008600
5.21,4,0.203269402,0.246674527,0.218454769,0.20426334,0.175974672,0.60134852,0.615122299,0.598110934,0.017011365,8.810977705,52.26334347,1.327488924,52.26334372,225441300
5.22,4,0.202981662,0.246354426,0.218258113,0.203974194,0.175809272,0.600907317,0.614668454,0.597657088,0.017011365,8.804476842,52.24517519,1.32702745,52.24517544,225874000
5.23,4,0.202694502,0.246035075,0.218061542,0.203685629,0.175643788,0.600468524,0.614217018,0.597205652,0.017011365,8.798010498,52.22704846,1.326567031,52.2270487,226306800
5.24,4,0.202407927,0.245716496,0.217865085,0.203397653,0.175478231,0.600032411,0.613768263,0.596756897,0.017011365,8.791582556,52.20897745,1.326108027,52.20897769,226739500
5.25,4,0.202121921,0.245398651,0.217668705,0.203110249,0.175312589,0.599598619,0.613321828,0.596310463,0.017011365,8.785187858,52.19094441,1.325649988,52.19094465,227172200
5.26,4,0.201836485,0.245081554,0.217472423,0.202823416,0.175146867,0.599167388,0.612877955,0.59586659,0.017011365,8.778829845,52.17296048,1.325193196,52.17296072,227604900
5.27,4,0.201551608,0.244765191,0.217276228,0.202537147,0.174981059,0.598738621,0.612436548,0.595425182,0.017011365,8.772507145,52.1550157,1.324737399,52.15501594,228037600
5.28,4,0.201267269,0.244449534,0.217080097,0.202251417,0.174815147,0.598312269,0.611997553,0.594986188,0.017011365,8.766219006,52.13712044,1.324282859,52.13712068,228470300
5.29,4,0.200983471,0.244134588,0.216884039,0.201966232,0.17464914,0.597888314,0.611560954,0.594549588,0.017011365,8.759965183,52.11926902,1.323829433,52.11926926,228903000
5.3,4,0.200700208,0.24382035,0.216688056,0.201681583,0.174483035,0.597466843,0.611126838,0.594115473,0.017011365,8.753746941,52.10146635,1.323377245,52.10146659,229335700
5.31,4,0.200417467,0.243506805,0.216492137,0.20139746,0.174316825,0.597047784,0.610695133,0.593683768,0.017011365,8.747563223,52.08370826,1.32292619,52.0837085,229768400
5.32,4,0.200135238,0.24319394,0.216296272,0.201113851,0.174150502,0.596631115,0.610265817,0.593254452,0.017011365,8.741413716,52.065998,1.322476349,52.06599824,230201100
5.33,4,0.199853504,0.242881739,0.216100451,0.200830739,0.173984054,0.596216875,0.609838926,0.592827561,0.017011365,8.735298955,52.0483326,1.322027648,52.04833284,230633800
5.34,4,0.199572281,0.242570208,0.215904684,0.200548142,0.173817503,0.595804893,0.609414292,0.592402927,0.017011365,8.729216519,52.03071188,1.321580082,52.03071212,231066600
5.35,4,0.199291544,0.242259337,0.215708964,0.200266032,0.173650825,0.595395387,0.60899213,0.591980765,0.017011365,8.723169499,52.01314195,1.321133806,52.0131422,231499300
5.36,4,0.19901128,0.241949104,0.215513273,0.199984397,0.173484013,0.594988229,0.608572314,0.591560949,0.017011365,8.717156075,51.99561001,1.320688494,51.99561025,231932000
5.37,4,0.198731489,0.241639503,0.215317611,0.199703238,0.17331707,0.594583344,0.608154766,0.591143401,0.017011365,8.711175136,51.97813245,1.320244564,51.97813269,232364700
5.38,4,0.198452161,0.241330529,0.215121975,0.199422545,0.173149992,0.594180796,0.607739552,0.590728187,0.017011365,8.705227637,51.96068777,1.319801469,51.96068801,232797400
5.39,4,0.198173281,0.241022168,0.214926355,0.199142301,0.172982765,0.593780594,0.607326679,0.590315314,0.017011365,8.699313674,51.943297,1.319359744,51.94329724,233230100
5.4,4,0.197894855,0.240714424,0.214730761,0.198862513,0.172815401,0.59338273,0.606916141,0.589904775,0.017011365,8.693433139,51.92595476,1.318919251,51.925955,233662800
5.41,4,0.19761686,0.240407261,0.21453516,0.198583159,0.172647881,0.592987001,0.606507731,0.589496366,0.017011365,8.687583098,51.90864955,1.318479699,51.90864979,234095500
5.42,4,0.1973393,0.240100702,0.214339578,0.198304242,0.172480212,0.592593689,0.606101733,0.589090368,0.017011365,8.681767616,51.89139187,1.318041353,51.89139211,234528200
5.43,4,0.19706216,0.239794713,0.214143986,0.198025747,0.172312383,0.592202511,0.605697865,0.5886865,0.017011365,8.675982625,51.8741807,1.31760419,51.87418094,234960900
5.44,4,0.196785423,0.2394893,0.213948392,0.197747656,0.172144381,0.591813806,0.605296463,0.588285097,0.017011365,8.670232959,51.85701753,1.317168245,51.85701777,235393600
5.45,4,0.196509094,0.23918444,0.21375278,0.197469976,0.171976214,0.591427182,0.604897135,0.58788577,0.017011365,8.664513015,51.83989881,1.31673343,51.83989905,235826300
5.46,4,0.196233167,0.238880142,0.21355716,0.1971927,0.171807882,0.59104283,0.604500073,0.587488708,0.017011365,8.658825524,51.82282551,1.316299768,51.82282575,236259100
5.47,4,0.195957618,0.23857637,0.213361501,0.196915803,0.171639362,0.590660615,0.604105141,0.587093776,0.017011365,8.653168535,51.80579371,1.31586716,51.80579395,236691800
5.48,4,0.195682458,0.238273148,0.21316583,0.196639298,0.17147067,0.590280671,0.603712474,0.586701108,0.017011365,8.64754399,51.78881091,1.315435797,51.78881115,237124500
5.49,4,0.195407655,0.237970442,0.212970117,0.196363151,0.171301778,0.589903013,0.603322083,0.586310718,0.017011365,8.641952054,51.77187121,1.315005529,51.77187145,237557200
5.5,4,0.195133222,0.23766825,0.212774364,0.196087376,0.171132702,0.589527422,0.602933753,0.585922387,0.017011365,8.636389631,51.75497191,1.314576286,51.75497214,237989900
5.51,4,0.194859145,0.237366568,0.212578571,0.195811959,0.170963432,0.589154035,0.602547617,0.585536252,0.017011365,8.630858648,51.73812938,1.314148486,51.73812962,238422600
5.52,4,0.194585403,0.237065372,0.212382716,0.195536879,0.170793951,0.588782792,0.602163616,0.585152251,0.017011365,8.625358243,51.72132113,1.313721557,51.72132137,238855300
5.53,4,0.194312011,0.236764684,0.212186826,0.19526215,0.170624276,0.588413831,0.60178189,0.584770524,0.017011365,8.619890409,51.70456548,1.313295963,51.70456572,239288000
5.54,4,0.194038936,0.236464452,0.211990853,0.19498774,0.170454378,0.588046863,0.601402145,0.584390779,0.017011365,8.614450964,51.68785293,1.312871464,51.68785316,239720700
5.55,4,0.19376619,0.236164705,0.211794827,0.19471366,0.170284274,0.587682111,0.601024607,0.584013242,0.017011365,8.609043142,51.6711864,1.312448135,51.67118663,240153400
5.56,4,0.193493752,0.235865405,0.211598716,0.19443989,0.170113945,0.587319366,0.600649066,0.5836377,0.017011365,8.603663902,51.65455968,1.312025816,51.65455991,240586100
5.57,4,0.193221615,0.235566561,0.211402532,0.194166423,0.169943388,0.586958831,0.600275724,0.583264359,0.017011365,8.598316178,51.63798231,1.311604751,51.63798255,241018900
5.58,4,0.192949778,0.23526816,0.211206265,0.193893256,0.169772604,0.586600368,0.599904443,0.582893078,0.017011365,8.592997973,51.62145063,1.311184846,51.62145087,241451600
5.59,4,0.192678218,0.234970182,0.211009899,0.193620369,0.169601577,0.586243977,0.599535222,0.582523857,0.017011365,8.587709271,51.60495947,1.310765971,51.6049597,241884300
5.6,4,0.192406954,0.234672648,0.210813457,0.193347778,0.169430325,0.585889723,0.599168129,0.582156764,0.017011365,8.582451046,51.58851331,1.310348238,51.58851354,242317000
5.61,4,0.19213595,0.234375515,0.2106169,0.193075448,0.169258818,0.58553749,0.598803042,0.581791677,0.017011365,8.577221563,51.57211444,1.309931707,51.57211467,242749700
5.62,4,0.191865203,0.234079931,0.21042138,0.192803377,0.169087055,0.585203743,0.59845647,0.581445105,0.017011365,8.572257282,51.58330277,1.31021589,51.583303,243182400
5.63,4,0.191594722,0.233789744,0.210230748,0.192531574,0.16891505,0.58494337,0.598183433,0.581172068,0.017011365,8.568346315,51.56719853,1.309806843,51.56719876,243615100
5.64,4,0.191324481,0.233499874,0.210039928,0.192260011,0.168742778,0.584684132,0.597911515,0.58090015,0.017011365,8.564451384,51.55115873,1.309399432,51.55115897,244047800
5.65,4,0.191054472,0.23321033,0.20984893,0.191988683,0.168570237,0.584426221,0.59764091,0.580629544,0.017011365,8.560575241,51.5351982,1.308994034,51.53519843,244480500
5.66,4,0.190784708,0.232921114,0.209657761,0.191717599,0.168397439,0.584169522,0.597371501,0.580360136,0.017011365,8.556716245,51.51930041,1.30859023,51.51930065,244913200
5.67,4,0.190515156,0.232632189,0.209466387,0.191446729,0.168224359,0.583913957,0.597103209,0.580091844,0.017011365,8.552873244,51.50347247,1.308188201,51.50347271,245346000
5.68,4,0.190245817,0.23234356,0.209274816,0.191176073,0.168050997,0.583659603,0.596836111,0.579824745,0.017011365,8.549047344,51.48771029,1.307787841,51.48771053,245778600
5.69,4,0.189976686,0.232055223,0.209083048,0.190905626,0.167877354,0.583406459,0.596570206,0.579558841,0.017011365,8.545238546,51.47202188,1.307389356,51.47202212,246211400
5.7,4,0.189707746,0.231767159,0.208891064,0.190635371,0.167703416,0.583154483,0.596305452,0.579294087,0.017011365,8.541446215,51.45639922,1.30699254,51.45639945,246644100
5.71,4,0.189439003,0.231479374,0.208698878,0.190365314,0.167529189,0.582903725,0.596041898,0.579030533,0.017011365,8.537671089,51.44084416,1.306597442,51.44084439,247076800
5.72,4,0.189170435,0.231191846,0.208506467,0.190095432,0.167354658,0.582654131,0.595779491,0.578768125,0.017011365,8.533912377,51.42535706,1.306204069,51.42535729,247509500
5.73,4,0.188902042,0.230904573,0.208313834,0.189825727,0.167179823,0.582405705,0.595518233,0.578506868,0.017011365,8.530170135,51.40993792,1.305812423,51.40993815,247942200
5.74,4,0.188633806,0.23063867,0.208142096,0.18955618,0.167004671,0.582460657,0.59556107,0.578246773,0.017314297,8.530780091,51.38968843,1.305298086,51.38969278,248374900
5.75,4,0.188365734,0.23038853,0.20798565,0.189286797,0.166829212,0.582738687,0.59582751,0.577987763,0.017839747,8.534596545,51.36594148,1.304694914,51.36594582,248807600
5.76,4,0.188097807,0.230138624,0.20782897,0.189017559,0.166653427,0.583018029,0.596095243,0.577730046,0.018365197,8.538431525,51.34229148,1.304094204,51.34229583,249240300
5.77,4,0.187830018,0.229888931,0.207672036,0.188748462,0.166477316,0.583298432,0.596364015,0.577473368,0.018890647,8.542281387,51.31874107,1.303496023,51.31874541,249673000
